"","ZZ.S.PIZZA...GRILL","X1.RICHMOND.TERRACE.STATEN.ISLAND.NY.10301","X.74.0751202","X40.642211"
"23674","BARBUTO","775 WASHINGTON STREET,MANHATTAN NY,10014",NA,NA
"23675","BARBOUNIA","250 PARK AVENUE SOUTH,MANHATTAN NY,10003",NA,NA
"23676","BARBONE","186 AVENUE B,MANHATTAN NY,10009",NA,NA
"23677","BARBONCINO","781 FRANKLIN AVENUE,BROOKLYN NY,11238",NA,NA
"23678","BARBETTA RESTAURANT","319321 323 W. 46TH ST.,MANHATTAN NY,10036",NA,NA
"23679","BARBES","21 EAST 36 STREET,MANHATTAN NY,10016",NA,NA
"23680","BARBES","376 NINTH STREET,BROOKLYN NY,11215",NA,NA
"23681","BARBASSO","235 WEST 56TH STREET,MANHATTAN NY,10019",NA,NA
"23682","BARBARESCO","843 LEXINGTON AVENUE,MANHATTAN NY,10065",NA,NA
"23683","BARBARA BLUM RESIDENCE / GOOD SHEPHERD SERVICES","262 9 STREET,BROOKLYN NY,11215",NA,NA
"23684","BARBALU","225 FRONT STREET,MANHATTAN NY,10038",NA,NA
"23685","BARAWINE","27 W 120TH ST,MANHATTAN NY,10027",NA,NA
"23686","BARAONDA","1439 2 AVENUE,MANHATTAN NY,10021",NA,NA
"23687","BARANO","26 BROADWAY,BROOKLYN NY,11249",NA,NA
"23688","BARAKA BUFFET","2546 FREDERICK DOUGLASS BOULEVARD,MANHATTAN NY,10030",NA,NA
"23689","BARACIBO ENOTECA","2020 BROADWAY,MANHATTAN NY,10023",NA,NA
"23690","BAR/BALL PARK","4 PENN PLZ,MANHATTAN NY,10121",NA,NA
"23691","BAR VIRAGE","118 2 AVENUE,MANHATTAN NY,10003",NA,NA
"23692","BAR VELOCE","176 7 AVENUE,MANHATTAN NY,10011",NA,NA
"23693","BAR VELOCE","000 JFK AIRPORT,QUEENS NY,11430",NA,NA
"23694","BAR VELOCE","175 SECOND AVENUE,MANHATTAN NY,10003",NA,NA
"23695","BAR VELOCE","146 WEST HOUSTON STREET,MANHATTAN NY,10012",NA,NA
"23696","BAR TOTO","411 11 STREET,BROOKLYN NY,11215",NA,NA
"23697","BAR TANO","457 THRID AVENUE,BROOKLYN NY,11215",NA,NA
"23698","BAR TABAC","128 SMITH STREET,BROOKLYN NY,11201",NA,NA
"23699","BAR SUZETTE CREPERIE","425 WEST   15 STREET,MANHATTAN NY,10011",NA,NA
"23700","BAR SUZETTE","230 PARK AVE,MANHATTAN NY,10169",NA,NA
"23701","BAR SIX","502 6 AVENUE,MANHATTAN NY,10011",NA,NA
"23702","BAR SEPIA","234 UNDERHILL AVENUE,BROOKLYN NY,11238",NA,NA
"23703","BAR SAN MIGUEL","307 SMITH ST,BROOKLYN NY,11231",NA,NA
"23704","BAR RUA","497 3RD AVE,MANHATTAN NY,10016",NA,NA
"23705","Bar Roma","163 E 92ND ST,MANHATTAN NY,10128",NA,NA
"23706","BAR REIS","375 5TH AVE,BROOKLYN NY,11215",NA,NA
"23707","BAR PRIMI","325 BOWERY,MANHATTAN NY,10003",NA,NA
"23708","BAR PRIMA","331 E 81ST ST,MANHATTAN NY,10028",NA,NA
"23709","BAR PITTI","268 6 AVENUE,MANHATTAN NY,10014",NA,NA
"23710","BAR OYSTERS","298 BEDFORD AVENUE,BROOKLYN NY,11249",NA,NA
"23711","BAR OMAR","188 GRAND ST,BROOKLYN NY,11211",NA,NA
"23712","BAR OLIVINO","899 FULTON STREET,BROOKLYN NY,11238",NA,NA
"23713","BAR NONE","98 3 AVENUE,MANHATTAN NY,10003",NA,NA
"23714","BAR NANA","63 GANSEVOORT STREET,MANHATTAN NY,10014",NA,NA
"23715","BAR MISHIMA","212 EAST   52 STREET,MANHATTAN NY,10022",NA,NA
"23716","BAR MATCHLESS","557 MANHATTAN AVENUE,BROOKLYN NY,11222",NA,NA
"23717","BAR ITALIA","768 MADISON AVENUE,MANHATTAN NY,10065",NA,NA
"23718","BAR HUGO","523 GREENWICH ST,MANHATTAN NY,10013",NA,NA
"23719","BAR GREAT HARRY","280 SMITH STREET,BROOKLYN NY,11231",NA,NA
"23720","BAR GOTO","245 ELDRIDGE ST,MANHATTAN NY,10002",NA,NA
"23721","BAR GARDEN BAR 8 EAST","4 PENN PLZ,MANHATTAN NY,10121",NA,NA
"23722","BAR CYRK NYC","50 HUDSON ST,MANHATTAN NY,10013",NA,NA
"23723","BAR CORVO","791 WASHINGTON AVENUE,BROOKLYN NY,11238",NA,NA
"23724","BAR COASTAL","1495 1 AVENUE,MANHATTAN NY,10075",NA,NA
"23725","BAR CHUKO","565 VANDERBILT AVE,BROOKLYN NY,11238",NA,NA
"23726","BAR CHORD","1008 CORTELYOU ROAD,BROOKLYN NY,11218",NA,NA
"23727","BAR CENTRALE","322 WEST   46 STREET,MANHATTAN NY,10036",NA,NA
"23728","BAR CATALONIA","206 WEST   41 STREET,MANHATTAN NY,10036",NA,NA
"23729","BAR CATALINA","675 9TH AVE,MANHATTAN NY,10036",NA,NA
"23730","BAR BRUNO","520 HENRY STREET,BROOKLYN NY,11231",NA,NA
"23731","BAR BRACE","0 LAGUARDIA AIRPORT,QUEENS NY,11369",NA,NA
"23732","BAR BOULUD","1900 BROADWAY,MANHATTAN NY,10025",NA,NA
"23733","BAR BOLONAT","611 HUDSON ST,MANHATTAN NY,10014",NA,NA
"23734","BAR BOLINAS","455 MYRTLE AVE,BROOKLYN NY,11205",NA,NA
"23735","BAR BACON","836 9TH AVE,MANHATTAN NY,10019",NA,NA
"23736","Bar B","84 7TH AVE,MANHATTAN NY,10011",NA,NA
"23737","BAR AT THE GREGORY","42 W 35TH ST,MANHATTAN NY,10001",NA,NA
"23738","BAR ASSOCIATION OF THE CITY OF NY KITCHEN","42 WEST   44 STREET,MANHATTAN NY,10036",NA,NA
"23739","BAR AMERICAIN","152 WEST   52 STREET,MANHATTAN NY,10019",NA,NA
"23740","BAR 9","807 9TH AVE,MANHATTAN NY,10019",NA,NA
"23741","BAR 718","718 5 AVENUE,BROOKLYN NY,11215",NA,NA
"23742","BAR 515","515 3 AVENUE,MANHATTAN NY,10016",NA,NA
"23743","BAR 483","483 39 STREET,BROOKLYN NY,11232",NA,NA
"23744","BAR 360","11000 ROCKAWAY BOULEVARD,QUEENS NY,11420",NA,NA
"23745","BAR 245","245 S 1ST ST,BROOKLYN NY,11211",NA,NA
"23746","BAR 131","13102 14 AVENUE,QUEENS NY,11356",NA,NA
"23747","BAR 13","35 EAST   13 STREET,MANHATTAN NY,10003",NA,NA
"23748","BAR & RESTAURANT EL SALVADORENO","451455 MORRIS PK AVE,BRONX NY,10460",NA,NA
"23749","BAR & GRILL 43","4306 43 STREET,QUEENS NY,11104",NA,NA
"23750","BAR (GARDEN BAR 6TH FLOOR)","4 PENN PLAZA,MANHATTAN NY,10121",NA,NA
"23751","BAR (FARLEY'S BAR)","4 PENN PLZ,MANHATTAN NY,10121",NA,NA
"23752","BAR (BAR MADISON)","4 PENN PLZ,MANHATTAN NY,10121",NA,NA
"23753","BAR  SARDINE","183 WEST   10 STREET,MANHATTAN NY,10014",NA,NA
"23754","BAR    1849     GRILL","183 BLEEKER STREET,MANHATTAN NY,10012",NA,NA
"23755","BAR","4 PENN PLZ,MANHATTAN NY,10121",NA,NA
"23756","BAOHAUS","238 EAST   14 STREET,MANHATTAN NY,10003",NA,NA
"23757","BAOGUETTE PHO SURE","120 CHRISTOPHER STREET,MANHATTAN NY,10014",NA,NA
"23758","BAO DING","4205 162 STREET,QUEENS NY,11358",NA,NA
"23759","BAO BAO CAFE","61 LEXINGTON AVE,MANHATTAN NY,10010",NA,NA
"23760","BANZOBAR","969 3 AVENUE,MANHATTAN NY,10022",NA,NA
"23761","BANY TEN 57 ASIAN FUSION","1057 JACKSON AVENUE,QUEENS NY,11101",NA,NA
"23762","BANTRY BAY PUBLICK HOUSE","3301 GREENPOINT AVENUE,QUEENS NY,11101",NA,NA
"23763","BANTER","132 HAVEMEYER STREET,BROOKLYN NY,11211",NA,NA
"23764","BANTER","10822 QUEENS BOULEVARD,QUEENS NY,11375",NA,NA
"23765","BANTAM BAGELS","283 BLEECKER ST,MANHATTAN NY,10014",NA,NA
"23766","BANSHEE PUB","1373 FIRST AVENUE,MANHATTAN NY,10021",NA,NA
"23767","BANQUET KITCHEN (MARRIOTT)","85 WEST STREET,MANHATTAN NY,10006",NA,NA
"23768","BANN","350 WEST   50 STREET,MANHATTAN NY,10019",NA,NA
"23769","BANKOK CUISINE","10718 70TH ROAD,QUEENS NY,11375",NA,NA
"23770","BANK OF TOKYO","1251 AVENUE OF THE AMERICAS,MANHATTAN NY,10020",NA,NA
"23771","BANK OF NOVA SCOTIA CAFE","250 VESEY ST,MANHATTAN NY,10281",NA,NA
"23772","BANK OF NEW YORK EMPL DINING ROOM","225 LIBERTY ST,MANHATTAN NY,10281",NA,NA
"23773","BANK OF NEW YORK","1 WALL STREET,MANHATTAN NY,10005",NA,NA
"23774","BANK OF AMERICA EXECUTIVE DINNING ROOM","1 BRYANT PARK,MANHATTAN NY,10036",NA,NA
"23775","BANK OF AMERICA CAFE","1 BRYANT PARK,MANHATTAN NY,10036",NA,NA
"23776","BANI RESTAURANT LLC","1430 WATSON AVE,BRONX NY,10472",NA,NA
"23777","BANHMIGOS","178 LINCOLN PLACE,BROOKLYN NY,11217",NA,NA
"23778","Banhmigos","636 PARK PL,BROOKLYN NY,11238",NA,NA
"23779","BANH MI ZON","443 E 6TH ST,MANHATTAN NY,10009",NA,NA
"23780","BANH MI VEITNAMESE SANDWICHES","73 WEST BROADWAY,MANHATTAN NY,10007",NA,NA
"23781","BANH MI SAIGON BAKERY","198 GRAND STREET,MANHATTAN NY,10013",NA,NA
"23782","Bangla Garden Restaurant","1864 WESTCHESTER AVE,BRONX NY,10472",NA,NA
"23783","BANGKOK THAI CUISINE","3804 PRINCE ST,QUEENS NY,11354",NA,NA
"23784","BANGKOK TASTY","2906 23 AVENUE,QUEENS NY,11105",NA,NA
"23785","BANGKOK HOUSE","360 WEST   46 STREET,MANHATTAN NY,10036",NA,NA
"23786","BANGKOK HEIGHTS","812 W 181ST ST,MANHATTAN NY,10033",NA,NA
"23787","BANGKOK GRAND PALACE","882 FIRST AVENUE,MANHATTAN NY,10022",NA,NA
"23788","BANGKOK CUISINE","1586 2ND AVE,MANHATTAN NY,10028",NA,NA
"23789","BANGKOK B.A.R.","230 PARK AVE,MANHATTAN NY,10169",NA,NA
"23790","BANGKOK 2 THAI","349 1 AVENUE,MANHATTAN NY,10010",NA,NA
"23791","BANGIA","11 E 32ND ST,MANHATTAN NY,10016",NA,NA
"23792","BANGAL CURRY","27 PARK PLACE,MANHATTAN NY,10007",NA,NA
"23793","BANGAGAN","4103 162ND ST,QUEENS NY,11358",NA,NA
"23794","BANG KOK BAR","52 GANSEVOORT ST,MANHATTAN NY,10014",NA,NA
"23795","BANC CAFE","431 3 AVENUE,MANHATTAN NY,10016",NA,NA
"23796","BANANA LEAF NY","328 E 6TH ST,MANHATTAN NY,10003",NA,NA
"23797","BANANA BOAT RESTAURANT","1138 FLATBUSH AVE,BROOKLYN NY,11226",NA,NA
"23798","BAMONTE'S RESTAURANT","32 WITHERS ST,BROOKLYN NY,11211",NA,NA
"23799","BAMBOO YA","9711 QUEENS BLVD,QUEENS NY,11374",NA,NA
"23800","BAMBOO VILLAGE RESTAURANT INC","96 BOWERY,MANHATTAN NY,10013",NA,NA
"23801","BAMBOO TROPICAL","5913 71ST AVE,QUEENS NY,11385",NA,NA
"23802","BAMBOO TAVERN","1370 ROCKAWAY PKWY,BROOKLYN NY,11236",NA,NA
"23803","BAMBOO SUSHI","1280 1ST AVENUE,MANHATTAN NY,10065",NA,NA
"23804","BAMBOO LOUNGE & GRILL","527 MYRTLE AVENUE,BROOKLYN NY,11205",NA,NA
"23805","BAMBOO HOUSE","13458 SPRINGFIELD BOULEVARD,QUEENS NY,11413",NA,NA
"23806","BAMBOO GARDEN RESTAURANT","6409 8TH AVE,BROOKLYN NY,11220",NA,NA
"23807","BAMBOO GARDEN RESTAURANT","9505 AVENUE L,BROOKLYN NY,11236",NA,NA
"23808","BAMBOO GARDEN CHINESE RESTAURANT","14610 LIBERTY AVENUE,QUEENS NY,11435",NA,NA
"23809","BAMBOO GARDEN","10704 ATLANTIC AVENUE,QUEENS NY,11416",NA,NA
"23810","BAMBOO EXPRESS RESTAURANT & BAKERY","772 FLATBUSH AVENUE,BROOKLYN NY,11226",NA,NA
"23811","BAMBOO 52","344 WEST   52 STREET,MANHATTAN NY,10019",NA,NA
"23812","BAMBOLEO","170 BLEECKER STREET,MANHATTAN NY,10012",NA,NA
"23813","BAMBINO'S PIZZA & BURGERS","301 E 181ST ST,BRONX NY,10457",NA,NA
"23814","BAMBINO PIZZA 11","8001 MYRTLE AVE,QUEENS NY,11385",NA,NA
"23815","BAMBINO PIZZA","5656 MYRTLE AVE,QUEENS NY,11385",NA,NA
"23816","BAM SPORTSBAR & GRILL","3937 AMBOY RD,STATEN ISLAND NY,10308",NA,NA
"23817","BAM FISHER","321 ASHLAND PL,BROOKLYN NY,11217",NA,NA
"23818","BAM CINEMA CONCESSION STAND","30 LAFAYETTE AVENUE,BROOKLYN NY,11217",NA,NA
"23819","BALZEM","202 MOTT ST,MANHATTAN NY,10012",NA,NA
"23820","BALVANERA","152 STANTON ST,MANHATTAN NY,10002",NA,NA
"23821","BALUCHI'S INDIAN FOOD","1724 2 AVENUE,MANHATTAN NY,10128",NA,NA
"23822","BALTHAZAR RESTAURANT","80 SPRING STREET,MANHATTAN NY,10012",NA,NA
"23823","BALTHAZAR BAKERY","80 SPRING STREET,MANHATTAN NY,10012",NA,NA
"23824","BALON","245 EAST   81 STREET,MANHATTAN NY,10028",NA,NA
"23825","BALLY TOTAL FITNESS JUICE BAR","139 W 32ND ST,MANHATTAN NY,10001",NA,NA
"23826","BALLY TOTAL FITNESS","1915 3RD AVE,MANHATTAN NY,10029",NA,NA
"23827","BALLY TOTAL FITNESS","2503 GRAND CONCOURSE,BRONX NY,10468",NA,NA
"23828","BALLOON","61 LEXINGTON AVE,MANHATTAN NY,10010",NA,NA
"23829","BALLI DELI PIZZA","2616 OCEAN PKWY,BROOKLYN NY,11235",NA,NA
"23830","BALLFIELDS CAFE","0 SOUTH OF 65 STREET,MANHATTAN NY,10023",NA,NA
"23831","BALLATO'S RESTAURANT","55 EAST HOUSTON STREET,MANHATTAN NY,10012",NA,NA
"23832","BALLARO","79 2 AVENUE__(AKA 77 2 AVE),MANHATTAN NY,10003",NA,NA
"23833","BALKH SHISH KABAB HOUSE","2310 31ST ST,QUEENS NY,11105",NA,NA
"23834","BALKANIKA","691 9 AVENUE,MANHATTAN NY,10036",NA,NA
"23835","BALIMAYA RESTAURANT","2535 3 AVENUE,BRONX NY,10451",NA,NA
"23836","BALI NUSA INDONESIAN RESTAURANT","651 NINTH AVENUE,MANHATTAN NY,10036",NA,NA
"23837","BALDUCCI'S","000 JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",NA,NA
"23838","BALDUCCI'S","301 WEST   56 STREET,MANHATTAN NY,10019",NA,NA
"23839","BALDOR SPECIALTY FOODS","155 FOOD CENTER DRIVE,BRONX NY,10474",NA,NA
"23840","BALCON QUITENO RESTAURANT","334 MENAHAN STREET,BROOKLYN NY,11237",NA,NA
"23841","BALBOA RESTAURANT.","1655 BEDFORD AVENUE,BROOKLYN NY,11225",NA,NA
"23842","BALADE","208 1 AVENUE,MANHATTAN NY,10009",NA,NA
"23843","BALABOOSTA","214 MULBERRY STREET,MANHATTAN NY,10012",NA,NA
"23844","BAKU PALACE","2001 EMMONS AVENUE,BROOKLYN NY,11235",NA,NA
"23845","BAKU","1223 AVENUE U,BROOKLYN NY,11229",NA,NA
"23846","BAKHTER AFGHAN HALAL KABAB","6816 FRESH MEADOW LN,QUEENS NY,11365",NA,NA
"23847","BAKEWELL BAKERY & RESTAURANT","127-08 LIBERTY AVE,QUEENS NY,11419",NA,NA
"23848","BAKEWAY NYC","2521 BROADWAY,QUEENS NY,11106",NA,NA
"23849","BAKERY ST MARC","1121 FLATBUSH AVENUE,BROOKLYN NY,11226",NA,NA
"23850","BAKERY RZESZOWSKA","948 MANHATTAN AVENUE,BROOKLYN NY,11222",NA,NA
"23851","BAKERY ON 3RD CAFE","1885 3RD AVE,MANHATTAN NY,10029",NA,NA
"23852","BAKERY DE PARIS","4235 162 STREET,QUEENS NY,11358",NA,NA
"23853","Bakery 88","5711 8TH AVE,BROOKLYN NY,11220",NA,NA
"23854","Bakery","494 8TH AVE,MANHATTAN NY,10001",NA,NA
"23855","BAKERI","105 FREEMAN ST,BROOKLYN NY,11222",NA,NA
"23856","BAKERI","150 WYTHE AVENUE,BROOKLYN NY,11249",NA,NA
"23857","BAKER'S TREAT","1625 NOSTRAND AVE,BROOKLYN NY,11226",NA,NA
"23858","BAKER'S PIZZA","201 AVENUE A,MANHATTAN NY,10009",NA,NA
"23859","BAKER'S DOZEN BAGEL","8109 LEFFERTS BOULEVARD,QUEENS NY,11415",NA,NA
"23860","BAKER'S DOZEN","788 MANHATTAN AVENUE,BROOKLYN NY,11222",NA,NA
"23861","BAKER STREET PUB","1152 1 AVENUE,MANHATTAN NY,10065",NA,NA
"23862","BAKER & CO.","263 BLEECKER ST,MANHATTAN NY,10014",NA,NA
"23863","BAKEHOUSE","113 HORATIO STREET,MANHATTAN NY,10014",NA,NA
"23864","BAKED","279 CHURCH ST,MANHATTAN NY,10013",NA,NA
"23865","BAKED","359 VAN BRUNT STREET,BROOKLYN NY,11231",NA,NA
"23866","BAKE AND THINGS RESTAURANT","184 EAST   35 STREET,BROOKLYN NY,11203",NA,NA
"23867","BAKE & THINGS RESTAURANT","1489 FLATBUSH AVENUE,BROOKLYN NY,11210",NA,NA
"23868","BAJAN CAFE","456 SCHNECTADY AVENUE,BROOKLYN NY,11203",NA,NA
"23869","BAIT & HOOK","231 2 AVENUE,MANHATTAN NY,10003",NA,NA
"23870","BAIS ROCHEL","125 HEYWARD STREET,BROOKLYN NY,11206",NA,NA
"23871","BAIRES BAKERY","9009 ROOSEVELT AVENUE,QUEENS NY,11372",NA,NA
"23872","BAINBRIDGE BAKERY","3109 BAINBRIDGE AVE,BRONX NY,10467",NA,NA
"23873","BAILEY'S CORNER PUB","1607 YORK AVENUE,MANHATTAN NY,10028",NA,NA
"23874","BAILEY SEAFOOD MARKET & RESTAURANT","146 W 231ST ST,BRONX NY,10463",NA,NA
"23875","BAI SUSHI","3703 BROADWAY,QUEENS NY,11103",NA,NA
"23876","BAI LI CHINESE RESTAURANT","2728 CHURCH AVENUE,BROOKLYN NY,11226",NA,NA
"23877","BAI DAR CAFE","6810 3RD AVE,BROOKLYN NY,11220",NA,NA
"23878","BAHR CHE","26 ASTOR PLACE,MANHATTAN NY,10003",NA,NA
"23879","BAHIA RESTAURANT & CAFE","690 GRAND STREET,BROOKLYN NY,11211",NA,NA
"23880","BAHH MI PLACE","824B WASHINGTON AVE,BROOKLYN NY,11238",NA,NA
"23881","BAHBKA BCTAHBKA","3810 NOSTRAND AVENUE,BROOKLYN NY,11235",NA,NA
"23882","BAHARY FISH MARKET","484 BAY RIDGE AVENUE,BROOKLYN NY,11220",NA,NA
"23883","BAHARI ESTIATORIO","3114 BROADWAY,QUEENS NY,11106",NA,NA
"23884","BAHAR MASALA","984 CONEY ISLAND AVENUE,BROOKLYN NY,11230",NA,NA
"23885","BAHA LOUNGE","8338 WOODHAVEN BOULEVARD,QUEENS NY,11385",NA,NA
"23886","BAGUETTEABOUDIT","270 VANDERBILT AVENUE,BROOKLYN NY,11205",NA,NA
"23887","BAGUETTE EXPRESS","1013 E 14TH ST,BROOKLYN NY,11230",NA,NA
"23888","BAGO","229 1 AVENUE,MANHATTAN NY,10003",NA,NA
"23889","BAGELSMITH","189 BEDFORD AVENUE,BROOKLYN NY,11211",NA,NA
"23890","BAGELSMITH","566 LORIMER STREET,BROOKLYN NY,11211",NA,NA
"23891","BAGELS PLUS","7501 NEW UTRECHT AVE,BROOKLYN NY,11214",NA,NA
"23892","BAGELS PLUS","5722 WOODSIDE AVENUE,QUEENS NY,11377",NA,NA
"23893","BAGELS ON THE LANE","166 NEW DORP LANE,STATEN ISLAND NY,10306",NA,NA
"23894","BAGELS ON THE AVE","33-15 30TH AVENUE,QUEENS NY,11103",NA,NA
"23895","BAGELS ON BARTOW","2033 BARTOW AVE,BRONX NY,10475",NA,NA
"23896","BAGELS N GREENS","5702 18 AVENUE,BROOKLYN NY,11204",NA,NA
"23897","BAGELS N BUNS","2491 VICTORY BOULEVARD,STATEN ISLAND NY,10314",NA,NA
"23898","BAGELS FOR YOU","11329 QUEENS BOULEVARD,QUEENS NY,11375",NA,NA
"23899","BAGELS EXPRESS","1804 2 AVENUE,MANHATTAN NY,10128",NA,NA
"23900","BAGELS ETC","10827 ASCAN AVENUE,QUEENS NY,11375",NA,NA
"23901","BAGELS DELI","7039 PARSONS BOULEVARD,QUEENS NY,11365",NA,NA
"23902","BAGELS CAFE/GOWANUS YACHT CLUB","323 SMITH STREET,BROOKLYN NY,11231",NA,NA
"23903","BAGELS AND MORE","1585 3RD AVE,MANHATTAN NY,10128",NA,NA
"23904","BAGELS & WRAPS","523 5 AVENUE,BROOKLYN NY,11215",NA,NA
"23905","BAGELS & SCHMEAR","114 E 28TH ST,MANHATTAN NY,10016",NA,NA
"23906","BAGELS & CREAM CAFE","8002 SURREY PLACE,QUEENS NY,11432",NA,NA
"23907","BAGELS & COMPANY","172 W 79TH ST,MANHATTAN NY,10024",NA,NA
"23908","BAGELS & CO","500 E 76TH ST,MANHATTAN NY,10021",NA,NA
"23909","BAGELS & CO","18802 UNION TURNPIKE,QUEENS NY,11366",NA,NA
"23910","BAGELS & BREW","4305 BROADWAY,QUEENS NY,11103",NA,NA
"23911","BAGELS & BIALYS","1203 QUENTIN RD,BROOKLYN NY,11229",NA,NA
"23912","BAGELS 'N MORE","4305 14 AVENUE,BROOKLYN NY,11219",NA,NA
"23913","BAGELICIOUS","6401 108 STREET,QUEENS NY,11375",NA,NA
"23914","BAGELETTE","9742 63 ROAD,QUEENS NY,11374",NA,NA
"23915","BAGELBERRY","3113 30 AVENUE,QUEENS NY,11102",NA,NA
"23916","BAGEL WORLD","339 5 AVENUE,BROOKLYN NY,11215",NA,NA
"23917","BAGEL WORLD","223 DEKALB AVENUE,BROOKLYN NY,11205",NA,NA
"23918","BAGEL WORKS","1229 FIRST AVENUE,MANHATTAN NY,10065",NA,NA
"23919","BAGEL VILLA","7221 5 AVENUE,BROOKLYN NY,11209",NA,NA
"23920","BAGEL TREE","245 E 124TH ST,MANHATTAN NY,10035",NA,NA
"23921","BAGEL TIME","15051A 14TH AVE,QUEENS NY,11357",NA,NA
"23922","BAGEL TALK","368 AMSTERDAM AVENUE,MANHATTAN NY,10024",NA,NA
"23923","BAGEL STORE","4113 AVENUE U,BROOKLYN NY,11234",NA,NA
"23924","BAGEL SHOPPE","21503 73 AVENUE,QUEENS NY,11364",NA,NA
"23925","BAGEL ROAD","1424 SHEEPSHEAD BAY RD,BROOKLYN NY,11235",NA,NA
"23926","Bagel Pub","775 FRANKLIN AVE,BROOKLYN NY,11238",NA,NA
"23927","BAGEL NOSH NYC","3207 BROADWAY,QUEENS NY,11106",NA,NA
"23928","BAGEL MAVEN CAFE","370 7 AVENUE,MANHATTAN NY,10001",NA,NA
"23929","BAGEL MART PLUS","20-22 FRANCIS LEWIS BOULEVARD,QUEENS NY,11357",NA,NA
"23930","BAGEL MARKET","106 7TH AVE,BROOKLYN NY,11215",NA,NA
"23931","BAGEL LAND","1841 FOREST AVENUE,STATEN ISLAND NY,10303",NA,NA
"23932","BAGEL HOUSE","4651 HYLAN BLVD,STATEN ISLAND NY,10312",NA,NA
"23933","BAGEL HOUSE","8918 NORTHERN BOULEVARD,QUEENS NY,11372",NA,NA
"23934","BAGEL FACTORY","612 5 AVENUE,BROOKLYN NY,11215",NA,NA
"23935","BAGEL EXPRESS11","1228 2ND AVE,MANHATTAN NY,10065",NA,NA
"23936","BAGEL EXPRESS III","340 3 AVENUE,MANHATTAN NY,10010",NA,NA
"23937","BAGEL EXPRESS","347 LEXINGTON AVENUE,MANHATTAN NY,10016",NA,NA
"23938","BAGEL DEPOT","3854 RICHMOND AVENUE,STATEN ISLAND NY,10312",NA,NA
"23939","BAGEL DELI / VILLAGE GREEN DELI","262 N ARDEN AVE,STATEN ISLAND NY,10312",NA,NA
"23940","BAGEL CORNER","581 WEST  235 STREET,BRONX NY,10463",NA,NA
"23941","BAGEL CLUB","20814 CROSS ISLAND PARKWAY,QUEENS NY,11360",NA,NA
"23942","BAGEL CHIEF","2169 BATH AVE,BROOKLYN NY,11214",NA,NA
"23943","BAGEL CAFE","429 AVENUE J,BROOKLYN NY,11230",NA,NA
"23944","BAGEL CAFE","2214 BARTOW AVE,BRONX NY,10475",NA,NA
"23945","BAGEL CAFE","200 CLINTON ST,BROOKLYN NY,11201",NA,NA
"23946","BAGEL BOSS","263 1 AVENUE,MANHATTAN NY,10003",NA,NA
"23947","BAGEL BOSS","544 3RD AVE,MANHATTAN NY,10016",NA,NA
"23948","BAGEL BOBS ON YORK","1641 YORK AVE,MANHATTAN NY,10028",NA,NA
"23949","BAGEL BOB'S ON YORK","1638 YORK AVE,MANHATTAN NY,10028",NA,NA
"23950","BAGEL BOB'S","51 UNIVERSITY PLACE,MANHATTAN NY,10003",NA,NA
"23951","BAGEL BOB","2114 FLATBUSH AVE,BROOKLYN NY,11234",NA,NA
"23952","Bagel Bistro & Diner","1810 VICTORY BOULEVARD,STATEN ISLAND NY,10314",NA,NA
"23953","BAGEL BIN","8610 JAMAICA AVENUE,QUEENS NY,11421",NA,NA
"23954","BAGEL BAZAAR","2208 86 STREET,BROOKLYN NY,11214",NA,NA
"23955","BAGEL BAGEL NYC","8619 NORTHERN BOULEVARD,QUEENS NY,11372",NA,NA
"23956","BAGATELLE","1 LITTLE WEST 12 STREET,MANHATTAN NY,10014",NA,NA
"23957","BAEKJEONG","319 5TH AVE,MANHATTAN NY,10016",NA,NA
"23958","BADA STORY","16123 CROCHERON AVENUE,QUEENS NY,11358",NA,NA
"23959","BAD HORSE PIZZA","2224 FREDERICK DOUGLASS BOULEVARD,MANHATTAN NY,10026",NA,NA
"23960","BAD BOYS PIZZA","2313 86 STREET,BROOKLYN NY,11214",NA,NA
"23961","BACKYARD","388 5 AVENUE,BROOKLYN NY,11215",NA,NA
"23962","BACK TO JOHN'S  DELI","423 3  AVE,BROOKLYN NY,11215",NA,NA
"23963","BACK HOME BAKERY","936 BROOKLYN AVENUE,BROOKLYN NY,11203",NA,NA
"23964","BACK FORTY WEST","70 PRINCE STREET,MANHATTAN NY,10012",NA,NA
"23965","BACI & ABBRACCI","204 GRAND STREET,BROOKLYN NY,11211",NA,NA
"23966","BACHUE","8602 37TH AVE,QUEENS NY,11372",NA,NA
"23967","BACCHUS","409411 ATLANTIC AVENUE,BROOKLYN NY,11217",NA,NA
"23968","BACCHANAL","146 BOWERY,MANHATTAN NY,10013",NA,NA
"23969","BACCARAT HOTEL & RESIDENCES NEW YORK","20 W 53RD ST,MANHATTAN NY,10019",NA,NA
"23970","Baccarat Club","11000 ROCKAWAY BOULEVARD,QUEENS NY,11420",NA,NA
"23971","BACCARAT CLUB","11000 ROCKAWAY BOULEVARD,QUEENS NY,11420",NA,NA
"23972","BACARO","136 DIVISION STREET,MANHATTAN NY,10002",NA,NA
"23973","BABYLON","208 EAST   34 STREET,MANHATTAN NY,10016",NA,NA
"23974","Baby's Grill and Restaurant","6828 ROOSEVELT AVE,QUEENS NY,11377",NA,NA
